post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:store,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,meta:allow_best_price,meta:amazonS3_cache,meta:chosen_product_cat,meta:dokan_geo_address,meta:dokan_geo_latitude,meta:dokan_geo_longitude,meta:dokan_geo_public,meta:freight_class,meta:is_editor_choice,meta:om_disable_all_campaigns,meta:pageview,meta:post_wish_count,meta:rank_math_canonical_url,meta:rank_math_contentai_score,meta:rank_math_description,meta:rank_math_facebook_description,meta:rank_math_facebook_image,meta:rank_math_facebook_title,meta:rank_math_focus_keyword,meta:rank_math_internal_links_processed,meta:rank_math_lock_modified_date,meta:rank_math_og_content_image,meta:rank_math_primary_product_brand,meta:rank_math_primary_product_cat,meta:rank_math_primary_store,meta:rank_math_seo_score,meta:rank_math_title,meta:rank_math_twitter_description,meta:rank_math_twitter_image,meta:rank_math_twitter_title,meta:rank_math_twitter_use_facebook,meta:rehub_views,meta:rehub_views_day,meta:rehub_views_mon,meta:rehub_views_year,meta:shipperhq_dim_group,meta:shipperhq_hs_code,meta:shipperhq_shipping_group,meta:shipperhq_warehouse,meta:total_sales,meta:wc_booking_resource_label,meta:attribute_color,meta:attribute_pa_color,meta:attribute_pa_size,meta:attribute_size,"attribute:Auto Refill Option","attribute_data:Auto Refill Option","attribute_default:Auto Refill Option",attribute:Color:,attribute_data:Color:,attribute_default:Color:,attribute:Condition,attribute_data:Condition,attribute_default:Condition,"attribute:Diesel Fuel Model - Double","attribute_data:Diesel Fuel Model - Double","attribute_default:Diesel Fuel Model - Double","attribute:Diesel Fuel Model - Single","attribute_data:Diesel Fuel Model - Single","attribute_default:Diesel Fuel Model - Single","attribute:Dual Fuel - Gasoline & Diesel","attribute_data:Dual Fuel - Gasoline & Diesel","attribute_default:Dual Fuel - Gasoline & Diesel","attribute:Gasoline Model - Double","attribute_data:Gasoline Model - Double","attribute_default:Gasoline Model - Double","attribute:Gasoline Model - Single","attribute_data:Gasoline Model - Single","attribute_default:Gasoline Model - Single","attribute:Hazmat + Fee","attribute_data:Hazmat + Fee","attribute_default:Hazmat + Fee","attribute:Manual Refill Option","attribute_data:Manual Refill Option","attribute_default:Manual Refill Option",attribute:Size,attribute_data:Size,attribute_default:Size,attribute:Title,attribute_data:Title,attribute_default:Title,attribute:pa_bincolor,attribute_data:pa_bincolor,attribute_default:pa_bincolor,attribute:pa_cabinetcolor,attribute_data:pa_cabinetcolor,attribute_default:pa_cabinetcolor,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_diesel-hose-reels,attribute_data:pa_diesel-hose-reels,attribute_default:pa_diesel-hose-reels,attribute:pa_diesel-pumps,attribute_data:pa_diesel-pumps,attribute_default:pa_diesel-pumps,attribute:pa_gas-hose-reels,attribute_data:pa_gas-hose-reels,attribute_default:pa_gas-hose-reels,attribute:pa_gas-pumps,attribute_data:pa_gas-pumps,attribute_default:pa_gas-pumps,attribute:pa_quantity,attribute_data:pa_quantity,attribute_default:pa_quantity,attribute:pa_scent,attribute_data:pa_scent,attribute_default:pa_scent,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_solar-packages,attribute_data:pa_solar-packages,attribute_default:pa_solar-packages,attribute:pa_style,attribute_data:pa_style,attribute_default:pa_style
"JT 3.3 SP2 DSL SHOCK FR LH 0-1.5""",jt-3-3-sp2-dsl-shock-fr-lh-0-1-5,,195715,"JT 3.3 SP2 DSL SHOCK FR LH 0-1.5""","JT 3.3 SP2 DSL SHOCK FR LH 0-1.5""",publish,,0,"2025-10-21 01:31:30",52,open,14-02-33-311-002,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-311-002-jpg.jpg-filenameUTF-814-02-33-311-002-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-3-3-sp2-dsl-shock-fr-lh-0-1-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,,,,,,,,,,1,,,,,,,,,,,,3,2,2,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 SHOCK FR LH 2-4.5""",jt-3-3-sp2-shock-fr-lh-2-4-5,,195716,"JT 3.3 SP2 SHOCK FR LH 2-4.5""","JT 3.3 SP2 SHOCK FR LH 2-4.5""",publish,,0,"2025-10-21 01:31:42",52,open,14-02-33-311-200,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://fuel1direct.com/product/jt-3-3-sp2-shock-fr-lh-2-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 DSL SHOCK FR LH 2-4.5""",jt-3-3-sp2-dsl-shock-fr-lh-2-4-5,,195717,"JT 3.3 SP2 DSL SHOCK FR LH 2-4.5""","JT 3.3 SP2 DSL SHOCK FR LH 2-4.5""",publish,,0,"2025-10-21 01:31:44",52,open,14-02-33-311-202,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-311-202-jpg.jpg-filenameUTF-814-02-33-311-202-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-3-3-sp2-dsl-shock-fr-lh-2-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,3,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 SHOCK FR RH 0-1.5""",jt-3-3-sp2-shock-fr-rh-0-1-5,,195718,"JT 3.3 SP2 SHOCK FR RH 0-1.5""","JT 3.3 SP2 SHOCK FR RH 0-1.5""",publish,,0,"2025-10-21 01:31:46",52,open,14-02-33-312-000,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://fuel1direct.com/product/jt-3-3-sp2-shock-fr-rh-0-1-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,3,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 DSL SHOCK FR RH 0-1.5""",jt-3-3-sp2-dsl-shock-fr-rh-0-1-5,,195719,"JT 3.3 SP2 DSL SHOCK FR RH 0-1.5""","JT 3.3 SP2 DSL SHOCK FR RH 0-1.5""",publish,,0,"2025-10-21 01:31:48",52,open,14-02-33-312-002,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-312-002-jpg.jpg-filenameUTF-814-02-33-312-002-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-3-3-sp2-dsl-shock-fr-rh-0-1-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,,,,,,,,,,1,,,,,,,,,,,,2,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 SHOCK FR RH 2-4.5""",jt-3-3-sp2-shock-fr-rh-2-4-5,,195720,"JT 3.3 SP2 SHOCK FR RH 2-4.5""","JT 3.3 SP2 SHOCK FR RH 2-4.5""",publish,,0,"2025-10-21 01:31:51",52,open,14-02-33-312-200,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://fuel1direct.com/product/jt-3-3-sp2-shock-fr-rh-2-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,5,,,,,,,,,1,,,,,,,,,,,,6,1,1,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 DSL SHOCK FR RH 2-4.5""",jt-3-3-sp2-dsl-shock-fr-rh-2-4-5,,195721,"JT 3.3 SP2 DSL SHOCK FR RH 2-4.5""","JT 3.3 SP2 DSL SHOCK FR RH 2-4.5""",publish,,0,"2025-10-21 01:31:53",52,open,14-02-33-312-202,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-312-202-jpg.jpg-filenameUTF-814-02-33-312-202-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-3-3-sp2-dsl-shock-fr-rh-2-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 SHOCK RR LH 0-3""",jt-3-3-sp2-shock-rr-lh-0-3,,195722,"JT 3.3 SP2 SHOCK RR LH 0-3""","JT 3.3 SP2 SHOCK RR LH 0-3""",publish,,0,"2025-10-21 01:31:55",52,open,14-02-33-321-000,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://fuel1direct.com/product/jt-3-3-sp2-shock-rr-lh-0-3/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,4,1,4,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 SHOCK RR LH 2-4.5""",jt-3-3-sp2-shock-rr-lh-2-4-5,,195723,"JT 3.3 SP2 SHOCK RR LH 2-4.5""","JT 3.3 SP2 SHOCK RR LH 2-4.5""",publish,,0,"2025-10-21 01:31:57",52,open,14-02-33-321-200,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://fuel1direct.com/product/jt-3-3-sp2-shock-rr-lh-2-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,2,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 SHOCK RR RH 0-3""",jt-3-3-sp2-shock-rr-rh-0-3,,195724,"JT 3.3 SP2 SHOCK RR RH 0-3""","JT 3.3 SP2 SHOCK RR RH 0-3""",publish,,0,"2025-10-21 01:32:00",52,open,14-02-33-322-000,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://fuel1direct.com/product/jt-3-3-sp2-shock-rr-rh-0-3/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,2,1,2,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT 3.3 SP2 SHOCK RR RH 2-4.5""",jt-3-3-sp2-shock-rr-rh-2-4-5,,195725,"JT 3.3 SP2 SHOCK RR RH 2-4.5""","JT 3.3 SP2 SHOCK RR RH 2-4.5""",publish,,0,"2025-10-21 01:32:09",52,open,14-02-33-322-200,,,no,no,,492.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://fuel1direct.com/product/jt-3-3-sp2-shock-rr-rh-2-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,3,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT FALCON 3.3 SHOCK KIT (0“1.5 LIFT)",jt-falcon-3-3-shock-kit-01-5-lift,,195726,"JT FALCON 3.3 SHOCK KIT (0“1.5 LIFT)","JT FALCON 3.3 SHOCK KIT (0“1.5 LIFT)",publish,,0,"2025-10-21 01:32:24",52,open,14-02-33-400-000,,,no,no,,2110.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-400-000-jpg.jpg-filenameUTF-814-02-33-400-000-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-falcon-3-3-shock-kit-01-5%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,5,,,,,,,,,1,,,,,,,,,,,,6,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JTED FALCON 3.3 SHOCK KIT (0“1.5 LIFT)",jted-falcon-3-3-shock-kit-01-5-lift,,195727,"JTED FALCON 3.3 SHOCK KIT (0“1.5 LIFT)","JTED FALCON 3.3 SHOCK KIT (0“1.5 LIFT)",publish,,0,"2025-10-21 01:32:26",52,open,14-02-33-400-002,,,no,no,,2110.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-400-002-jpg.jpg-filenameUTF-814-02-33-400-002-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jted-falcon-3-3-shock-kit-01-5%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,3,,,,,,,,,1,,,,,,,,,,,,3,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT FALCON 3.3 SHOCK KIT (2“3 LIFT)",jt-falcon-3-3-shock-kit-23-lift,,195728,"JT FALCON 3.3 SHOCK KIT (2“3 LIFT)","JT FALCON 3.3 SHOCK KIT (2“3 LIFT)",publish,,0,"2025-10-21 01:32:29",52,open,14-02-33-400-150,,,no,no,,2110.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-400-150-jpg.jpg-filenameUTF-814-02-33-400-150-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-falcon-3-3-shock-kit-23%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JTED FALCON 3.3 SHOCK KIT (2“3 LIFT)",jted-falcon-3-3-shock-kit-23-lift,,195729,"JTED FALCON 3.3 SHOCK KIT (2“3 LIFT)","JTED FALCON 3.3 SHOCK KIT (2“3 LIFT)",publish,,0,"2025-10-21 01:32:31",52,open,14-02-33-400-152,,,no,no,,2110.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-400-152-jpg.jpg-filenameUTF-814-02-33-400-152-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jted-falcon-3-3-shock-kit-23%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT FALCON 3.3 SHOCK KIT (3.5“4.5 LIFT)",jt-falcon-3-3-shock-kit-3-54-5-lift,,195730,"JT FALCON 3.3 SHOCK KIT (3.5“4.5 LIFT)","JT FALCON 3.3 SHOCK KIT (3.5“4.5 LIFT)",publish,,0,"2025-10-21 01:32:34",52,open,14-02-33-400-200,,,no,no,,2110.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-400-200-jpg.jpg-filenameUTF-814-02-33-400-200-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-falcon-3-3-shock-kit-3-54-5%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,3,1,2,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JTED FALCON 3.3 SHOCK KIT (3.5“4.5 LIFT",jted-falcon-3-3-shock-kit-3-54-5-lift,,195731,"JTED FALCON 3.3 SHOCK KIT (3.5“4.5 LIFT","JTED FALCON 3.3 SHOCK KIT (3.5“4.5 LIFT",publish,,0,"2025-10-21 01:32:36",52,open,14-02-33-400-202,,,no,no,,2110.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-02-33-400-202-jpg.jpg-filenameUTF-814-02-33-400-202-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jted-falcon-3-3-shock-kit-3-54-5%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT FALCON 3.5 SHOCK KIT (0“1.5 LIFT)",jt-falcon-3-5-shock-kit-01-5-lift,,195732,"JT FALCON 3.5 SHOCK KIT (0“1.5 LIFT)","JT FALCON 3.5 SHOCK KIT (0“1.5 LIFT)",publish,,0,"2025-10-21 01:32:39",52,open,14-03-35-400-000,,,no,no,,2482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-03-35-400-000-jpg.jpg-filenameUTF-814-03-35-400-000-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-falcon-3-5-shock-kit-01-5%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,,,,,,,,,,1,,,,,,,,,,,,2,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JTED FALCON 3.5 SHOCK KIT (0“1.5 LIFT)",jted-falcon-3-5-shock-kit-01-5-lift,,195733,"JTED FALCON 3.5 SHOCK KIT (0“1.5 LIFT)","JTED FALCON 3.5 SHOCK KIT (0“1.5 LIFT)",publish,,0,"2025-10-21 01:32:41",52,open,14-03-35-400-002,,,no,no,,2482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-03-35-400-002-jpg.jpg-filenameUTF-814-03-35-400-002-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jted-falcon-3-5-shock-kit-01-5%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,2,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT FALCON 3.5 SHOCK KIT (2“3 LIFT)",jt-falcon-3-5-shock-kit-23-lift,,195734,"JT FALCON 3.5 SHOCK KIT (2“3 LIFT)","JT FALCON 3.5 SHOCK KIT (2“3 LIFT)",publish,,0,"2025-10-21 01:32:44",52,open,14-03-35-400-150,,,no,no,,2482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-03-35-400-150-jpg.jpg-filenameUTF-814-03-35-400-150-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-falcon-3-5-shock-kit-23%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,3,,,,,,,,,1,,,,,,,,,,,,3,1,2,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JTED FALCON 3.5 SHOCK KIT (2“3 LIFT)",jted-falcon-3-5-shock-kit-23-lift,,195735,"JTED FALCON 3.5 SHOCK KIT (2“3 LIFT)","JTED FALCON 3.5 SHOCK KIT (2“3 LIFT)",publish,,0,"2025-10-21 01:32:53",52,open,14-03-35-400-152,,,no,no,,2482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-03-35-400-152-jpg.jpg-filenameUTF-814-03-35-400-152-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jted-falcon-3-5-shock-kit-23%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JT FALCON 3.5 SHOCK KIT (3.5“4.5 LIFT)",jt-falcon-3-5-shock-kit-3-54-5-lift,,195736,"JT FALCON 3.5 SHOCK KIT (3.5“4.5 LIFT)","JT FALCON 3.5 SHOCK KIT (3.5“4.5 LIFT)",publish,,0,"2025-10-21 01:33:06",52,open,14-03-35-400-200,,,no,no,,2482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/14-03-35-400-200-jpg.jpg-filenameUTF-814-03-35-400-200-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jt-falcon-3-5-shock-kit-3-54-5%c2%9d-lift/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,2,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
